"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
396,1401063737000,1401064133000,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,19559,"Subscriber",1986,1
833,1401064770000,1401065603000,295,"Pike St & E Broadway",40.71406667,-73.99293911,302,"Avenue D & E 3 St",40.720828340000004,-73.97793172,15223,"Subscriber",1957,2
874,1401066709000,1401067583000,79,"Franklin St & W Broadway",40.71911552,-74.00666661,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231000001,17740,"Customer",,0
1302,1401066861000,1401068163000,383,"Greenwich Ave & Charles St",40.735237999999995,-74.000271,401,"Allen St & Rivington St",40.72019576,-73.98997825000001,20898,"Subscriber",1980,2
927,1401068163000,1401069090000,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,15733,"Customer",,0
456,1401069101000,1401069557000,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,19564,"Customer",,0
300,1401069337000,1401069637000,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,14679,"Subscriber",1991,1
2249,1401069679000,1401071928000,536,"1 Ave & E 30 St",40.74144387,-73.97536082,422,"W 59 St & 10 Ave",40.770513,-73.988038,19904,"Subscriber",1979,1
1861,1401071031000,1401072892000,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762000001,310,"State St & Smith St",40.68926942,-73.98912867,15039,"Subscriber",1954,1
931,1401072314000,1401073245000,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,173,"Broadway & W 49 St",40.76064679,-73.98442659,19415,"Subscriber",1987,2
706,1401075393000,1401076099000,147,"Greenwich St & Warren St",40.71542197,-74.01121978,415,"Pearl St & Hanover Square",40.704717699999996,-74.00926027,19697,"Subscriber",1985,2
628,1401076328000,1401076956000,294,"Washington Square E",40.73049393,-73.9957214,312,"Allen St & E Houston St",40.722055,-73.989111,19234,"Customer",,0
764,1401076574000,1401077338000,402,"Broadway & E 22 St",40.7403432,-73.98955109,445,"E 10 St & Avenue A",40.72740794,-73.98142006,20758,"Subscriber",1969,2
722,1401077731000,1401078453000,482,"W 15 St & 7 Ave",40.73935542,-73.99931783,237,"E 11 St & 2 Ave",40.730473090000004,-73.98672378,15147,"Subscriber",1960,1
435,1401078135000,1401078570000,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,20896,"Subscriber",1963,1
4423,1401081892000,1401086315000,432,"E 7 St & Avenue A",40.72621788,-73.98379855,382,"University Pl & E 14 St",40.73492695,-73.99200509,16139,"Customer",,0
894,1401082466000,1401083360000,502,"Henry St & Grand St",40.714214999999996,-73.981346,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,15431,"Subscriber",1981,2
547,1401083545000,1401084092000,247,"Perry St & Bleecker St",40.73535398,-74.00483091,382,"University Pl & E 14 St",40.73492695,-73.99200509,21049,"Subscriber",1953,2
524,1401084099000,1401084623000,495,"W 47 St & 10 Ave",40.762698820000004,-73.99301222,493,"W 45 St & 6 Ave",40.7568001,-73.98291153,19919,"Subscriber",1974,1
1691,1401084523000,1401086214000,426,"West St & Chambers St",40.71754834,-74.01322069,489,"10 Ave & W 28 St",40.75066386,-74.00176802,18699,"Customer",,0
418,1401091858000,1401092276000,290,"2 Ave & E 58 St",40.76020258,-73.96478473,455,"1 Ave & E 44 St",40.75001986,-73.96905301,19330,"Subscriber",1968,1
1554,1401098213000,1401099767000,349,"Rivington St & Ridge St",40.71850211,-73.98329859,317,"E 6 St & Avenue B",40.72453734,-73.98185424,17930,"Subscriber",1980,2
403,1401117600000,1401118003000,512,"W 29 St & 9 Ave",40.7500727,-73.99839279,212,"W 16 St & The High Line",40.74334935,-74.00681753,21384,"Subscriber",1984,1
549,1401118756000,1401119305000,538,"W 49 St & 5 Ave",40.75795248,-73.97787642,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,21660,"Customer",,0
380,1401120052000,1401120432000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,15470,"Subscriber",1989,1
1636,1401120776000,1401122412000,3002,"South End Ave & Liberty St",40.711512,-74.015756,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,21030,"Customer",,0
1537,1401121434000,1401122971000,411,"E 6 St & Avenue D",40.72228087,-73.97668709,276,"Duane St & Greenwich St",40.71748752,-74.0104554,18820,"Subscriber",1970,1
1582,1401121628000,1401123210000,2004,"6 Ave & Broome St",40.724399,-74.00470399999999,454,"E 51 St & 1 Ave",40.75455731,-73.96592976,14722,"Subscriber",1985,1
288,1401122536000,1401122824000,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,17316,"Subscriber",1994,1
921,1401122833000,1401123754000,382,"University Pl & E 14 St",40.73492695,-73.99200509,341,"Stanton St & Mangin St",40.71782143,-73.97628939,20755,"Customer",,0
969,1401123466000,1401124435000,531,"Forsyth St & Broome St",40.71893904,-73.99266288,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,21357,"Subscriber",1980,2
568,1401123865000,1401124433000,499,"Broadway & W 60 St",40.76915505,-73.98191841,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,20006,"Subscriber",1973,2
339,1401126290000,1401126629000,439,"E 4 St & 2 Ave",40.7262807,-73.98978041,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,17299,"Subscriber",1957,2
5109,1401126501000,1401131610000,233,"Joralemon St & Adams St",40.69246277,-73.98963911,83,"Atlantic Ave & Fort Greene Pl",40.68382604,-73.97632328,20506,"Customer",,0
333,1401128484000,1401128817000,348,"W Broadway & Spring St",40.72490985,-74.00154702,293,"Lafayette St & E 8 St",40.73028666,-73.9907647,16532,"Subscriber",1987,1
157,1401129546000,1401129703000,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21038,"Subscriber",1967,1
1849,1401131178000,1401133027000,2008,"Little West St & 1 Pl",40.70569254,-74.01677685,450,"W 49 St & 8 Ave",40.76227205,-73.98788205,15572,"Subscriber",1988,1
1754,1401132458000,1401134212000,382,"University Pl & E 14 St",40.73492695,-73.99200509,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,21080,"Subscriber",1977,1
2564,1401132639000,1401135203000,337,"Old Slip & Front St",40.7037992,-74.00838676000001,462,"W 22 St & 10 Ave",40.74691959,-74.00451887,14684,"Subscriber",1962,2
2264,1401133389000,1401135653000,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,18728,"Customer",,0
1084,1401133439000,1401134523000,228,"E 48 St & 3 Ave",40.7546011026,-73.971878855,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,14854,"Customer",,0
793,1401134173000,1401134966000,405,"Washington St & Gansevoort St",40.739323,-74.008119,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,20909,"Subscriber",1983,2
861,1401134387000,1401135248000,168,"W 18 St & 6 Ave",40.73971301,-73.99456405000001,362,"Broadway & W 37 St",40.75172632,-73.98753523,21501,"Subscriber",1991,1
403,1401134597000,1401135000000,164,"E 47 St & 2 Ave",40.75323098,-73.97032517,290,"2 Ave & E 58 St",40.76020258,-73.96478473,20911,"Subscriber",1980,1
1757,1401134823000,1401136580000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,20860,"Customer",,0
912,1401134828000,1401135740000,387,"Centre St & Chambers St",40.71273266,-74.0046073,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,18135,"Customer",,0
401,1401137756000,1401138157000,82,"St James Pl & Pearl St",40.71117416,-74.00016545,147,"Greenwich St & Warren St",40.71542197,-74.01121978,15187,"Subscriber",1982,1
332,1401137918000,1401138250000,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,15658,"Subscriber",1986,1
2496,1401138475000,1401140971000,457,"Broadway & W 58 St",40.76695317,-73.98169333,494,"W 26 St & 8 Ave",40.74734825,-73.99723551,18081,"Subscriber",1956,1
396,1401138734000,1401139130000,477,"W 41 St & 8 Ave",40.75640548,-73.9900262,173,"Broadway & W 49 St",40.76064679,-73.98442659,18301,"Customer",,0
2021,1401140270000,1401142291000,319,"Park Pl & Church St",40.71336124,-74.00937622000001,458,"11 Ave & W 27 St",40.751396,-74.005226,17116,"Customer",,0
1828,1401140351000,1401142179000,79,"Franklin St & W Broadway",40.71911552,-74.00666661,458,"11 Ave & W 27 St",40.751396,-74.005226,20789,"Subscriber",1986,1
1968,1401140782000,1401142750000,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,433,"E 13 St & Avenue A",40.72955361,-73.98057249,18442,"Subscriber",1986,1
1588,1401141048000,1401142636000,251,"Mott St & Prince St",40.72317958,-73.99480012000001,290,"2 Ave & E 58 St",40.76020258,-73.96478473,20281,"Subscriber",1991,1
290,1401142111000,1401142401000,417,"Barclay St & Church St",40.71291224,-74.01020234,377,"6 Ave & Canal St",40.72243797,-74.00566443,17577,"Subscriber",1977,1
1322,1401143576000,1401144898000,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,478,"11 Ave & W 41 St",40.76030096,-73.99884222,19115,"Customer",,0
1322,1401143838000,1401145160000,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,306,"Cliff St & Fulton St",40.708235020000004,-74.00530063000001,20130,"Subscriber",1974,1
728,1401144364000,1401145092000,144,"Nassau St & Navy St",40.69839895,-73.98068914,143,"Clinton St & Joralemon St",40.69239502,-73.99337909,17068,"Customer",,0
924,1401144815000,1401145739000,301,"E 2 St & Avenue B",40.72217444,-73.98368779,301,"E 2 St & Avenue B",40.72217444,-73.98368779,15104,"Subscriber",1966,1
1569,1401145342000,1401146911000,281,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,21388,"Customer",,0
1100,1401145402000,1401146502000,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,18660,"Customer",,0
424,1401147275000,1401147699000,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,528,"2 Ave & E 31 St",40.74290902,-73.97706058,18666,"Subscriber",1996,1
566,1401148605000,1401149171000,300,"Shevchenko Pl & E 7 St",40.728145,-73.990214,432,"E 7 St & Avenue A",40.72621788,-73.98379855,21263,"Customer",,0
771,1401149300000,1401150071000,426,"West St & Chambers St",40.71754834,-74.01322069,79,"Franklin St & W Broadway",40.71911552,-74.00666661,15271,"Customer",,0
309,1401149316000,1401149625000,249,"Harrison St & Hudson St",40.71870987,-74.0090009,257,"Lispenard St & Broadway",40.71939226,-74.00247214,18898,"Subscriber",1955,1
372,1401150913000,1401151285000,458,"11 Ave & W 27 St",40.751396,-74.005226,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,17219,"Subscriber",1985,1
2238,1401151209000,1401153447000,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,499,"Broadway & W 60 St",40.76915505,-73.98191841,21034,"Subscriber",1973,1
503,1401151833000,1401152336000,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,444,"Broadway & W 24 St",40.742354299999995,-73.98915076,17649,"Customer",,0
915,1401152323000,1401153238000,430,"York St & Jay St",40.7014851,-73.98656928,418,"Front St & Gold St",40.70224,-73.982578,18209,"Subscriber",1987,2
1178,1401152439000,1401153617000,426,"West St & Chambers St",40.71754834,-74.01322069,483,"E 12 St & 3 Ave",40.73223272,-73.98889957,18475,"Customer",,0
985,1401155237000,1401156222000,414,"Pearl St & Anchorage Pl",40.70281858,-73.98765762000001,412,"Forsyth St & Canal St",40.7158155,-73.99422366,19677,"Customer",,0
538,1401155767000,1401156305000,456,"E 53 St & Madison Ave",40.7597108,-73.97402311,422,"W 59 St & 10 Ave",40.770513,-73.988038,15305,"Subscriber",1980,1
212,1401156404000,1401156616000,402,"Broadway & E 22 St",40.7403432,-73.98955109,497,"E 17 St & Broadway",40.73704984,-73.99009296,20295,"Subscriber",1962,1
263,1401156466000,1401156729000,528,"2 Ave & E 31 St",40.74290902,-73.97706058,2012,"E 27 St & 1 Ave",40.739444999999996,-73.976806,18225,"Subscriber",1962,2
314,1401162236000,1401162550000,532,"S 5 Pl & S 4 St",40.710451,-73.960876,481,"S 3 St & Bedford Ave",40.71260486,-73.96264403,18528,"Customer",,0
1117,1401163357000,1401164474000,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,393,"E 5 St & Avenue C",40.72299208,-73.97995466,19771,"Subscriber",1973,2
672,1401164454000,1401165126000,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,453,"W 22 St & 8 Ave",40.74475148,-73.99915362,15014,"Subscriber",1958,1
1228,1401165391000,1401166619000,518,"E 39 St & 2 Ave",40.74780373,-73.9734419,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,16975,"Subscriber",1983,2
1046,1401172451000,1401173497000,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,2009,"Catherine St & Monroe St",40.71117444,-73.99682619000001,20032,"Subscriber",1979,2
1841,1401173611000,1401175452000,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,480,"W 53 St & 10 Ave",40.76669671,-73.99061728,20170,"Subscriber",1981,1
292,1401194667000,1401194959000,270,"Adelphi St & Myrtle Ave",40.69308257,-73.97178913,324,"DeKalb Ave & Hudson Ave",40.689887999999996,-73.98101299999999,19784,"Subscriber",1980,1
607,1401196455000,1401197062000,394,"E 9 St & Avenue C",40.72521311,-73.97768752,497,"E 17 St & Broadway",40.73704984,-73.99009296,15863,"Subscriber",1973,1
807,1401198337000,1401199144000,168,"W 18 St & 6 Ave",40.73971301,-73.99456405000001,173,"Broadway & W 49 St",40.76064679,-73.98442659,21510,"Subscriber",1970,2
460,1401198552000,1401199012000,289,"Monroe St & Classon Ave",40.6845683,-73.95881081,271,"Ashland Pl & Hanson Pl",40.68528172,-73.97805813000001,15803,"Subscriber",1984,2
759,1401199268000,1401200027000,501,"FDR Drive & E 35 St",40.744219,-73.97121214,367,"E 53 St & Lexington Ave",40.75828065,-73.97069431,15834,"Subscriber",1964,1
524,1401200435000,1401200959000,490,"8 Ave & W 33 St",40.751551,-73.993934,468,"Broadway & W 55 St",40.7652654,-73.98192338,16070,"Subscriber",1955,1
236,1401201322000,1401201558000,380,"W 4 St & 7 Ave S",40.73401143,-74.00293877,284,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,16610,"Subscriber",1979,1
429,1401201386000,1401201815000,492,"W 33 St & 7 Ave",40.75019995,-73.99093085,528,"2 Ave & E 31 St",40.74290902,-73.97706058,20165,"Subscriber",1975,1
386,1401201430000,1401201816000,173,"Broadway & W 49 St",40.76064679,-73.98442659,522,"E 51 St & Lexington Ave",40.75714758,-73.97207836,21578,"Subscriber",1969,1
706,1401202675000,1401203381000,511,"E 14 St & Avenue B",40.729386850000004,-73.97772429,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,18204,"Subscriber",1985,2
788,1401202829000,1401203617000,490,"8 Ave & W 33 St",40.751551,-73.993934,497,"E 17 St & Broadway",40.73704984,-73.99009296,15762,"Subscriber",1960,1
1765,1401203956000,1401205721000,259,"South St & Whitehall St",40.70122128,-74.01234218,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,17429,"Subscriber",1945,1
1536,1401204347000,1401205883000,127,"Barrow St & Hudson St",40.73172428,-74.00674436,173,"Broadway & W 49 St",40.76064679,-73.98442659,21270,"Subscriber",1977,2
1897,1401204891000,1401206788000,349,"Rivington St & Ridge St",40.71850211,-73.98329859,362,"Broadway & W 37 St",40.75172632,-73.98753523,21610,"Subscriber",1986,2
267,1401205404000,1401205671000,408,"Market St & Cherry St",40.710762280000004,-73.99400398,531,"Forsyth St & Broome St",40.71893904,-73.99266288,21297,"Subscriber",1967,1
1609,1401205658000,1401207267000,348,"W Broadway & Spring St",40.72490985,-74.00154702,306,"Cliff St & Fulton St",40.708235020000004,-74.00530063000001,16816,"Subscriber",1976,1
1420,1401206316000,1401207736000,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116000001,376,"John St & William St",40.70862144,-74.00722156,20913,"Subscriber",1978,2
230,1401207006000,1401207236000,116,"W 17 St & 8 Ave",40.741776030000004,-74.00149746,168,"W 18 St & 6 Ave",40.73971301,-73.99456405000001,21423,"Subscriber",1977,1
1232,1401210610000,1401211842000,519,"E 42 St & Vanderbilt Ave",40.752416000000004,-73.97837,358,"Christopher St & Greenwich St",40.73291553,-74.00711384,18031,"Subscriber",1972,1
318,1401211514000,1401211832000,366,"Clinton Ave & Myrtle Ave",40.693261,-73.968896,390,"Duffield St & Willoughby St",40.69221589,-73.98428439999999,17866,"Subscriber",1978,1
603,1401212704000,1401213307000,243,"Fulton St & Rockwell Pl",40.687979,-73.978474,391,"Clark St & Henry St",40.69760127,-73.99344559000001,18048,"Subscriber",1981,1
635,1401212721000,1401213356000,410,"Suffolk St & Stanton St",40.72066442,-73.98517977,532,"S 5 Pl & S 4 St",40.710451,-73.960876,19458,"Subscriber",1980,1
215,1401214990000,1401215205000,327,"Vesey Pl & River Terrace",40.7153379,-74.01658354,426,"West St & Chambers St",40.71754834,-74.01322069,18522,"Customer",,0
631,1401215694000,1401216325000,511,"E 14 St & Avenue B",40.729386850000004,-73.97772429,294,"Washington Square E",40.73049393,-73.9957214,17231,"Subscriber",1982,1
1237,1401217500000,1401218737000,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,312,"Allen St & E Houston St",40.722055,-73.989111,15890,"Subscriber",1984,1
1537,1401218803000,1401220340000,2006,"Central Park S & 6 Ave",40.76590936,-73.97634151,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,20117,"Customer",,0
752,1401221067000,1401221819000,237,"E 11 St & 2 Ave",40.730473090000004,-73.98672378,263,"Elizabeth St & Hester St",40.717290000000006,-73.996375,18995,"Subscriber",1970,1
2105,1401223093000,1401225198000,530,"11 Ave & W 59 St",40.771522000000004,-73.99054100000001,336,"Sullivan St & Washington Sq",40.730477470000004,-73.99906065,20655,"Subscriber",1980,2
332,1401224358000,1401224690000,385,"E 55 St & 2 Ave",40.757973220000004,-73.96603308,359,"E 47 St & Park Ave",40.75510267,-73.97498696,19969,"Subscriber",1982,1
391,1401224954000,1401225345000,280,"E 10 St & 5 Ave",40.73331967,-73.99510132,128,"MacDougal St & Prince St",40.72710258,-74.00297088,18353,"Subscriber",1978,1
670,1401226999000,1401227669000,315,"South St & Gouverneur Ln",40.70355377,-74.00670227,412,"Forsyth St & Canal St",40.7158155,-73.99422366,20842,"Subscriber",1992,1
659,1401229182000,1401229841000,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,17747,"Subscriber",1979,2
320,1401230099000,1401230419000,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,368,"Carmine St & 6 Ave",40.73038599,-74.00214988,15291,"Subscriber",1974,1
565,1401230961000,1401231526000,537,"Lexington Ave & E 24 St",40.740258780000005,-73.98409214,501,"FDR Drive & E 35 St",40.744219,-73.97121214,20501,"Subscriber",1960,1
1022,1401233507000,1401234529000,2003,"1 Ave & E 18 St",40.73416059,-73.98024289,479,"9 Ave & W 45 St",40.760192520000004,-73.9912551,20026,"Subscriber",1987,1
422,1401233749000,1401234171000,417,"Barclay St & Church St",40.71291224,-74.01020234,79,"Franklin St & W Broadway",40.71911552,-74.00666661,19545,"Subscriber",1970,1
674,1401234974000,1401235648000,325,"E 19 St & 3 Ave",40.736245270000005,-73.98473765,294,"Washington Square E",40.73049393,-73.9957214,15559,"Subscriber",1988,2
1137,1401235068000,1401236205000,457,"Broadway & W 58 St",40.76695317,-73.98169333,521,"8 Ave & W 31 St",40.75044999,-73.99481051000001,17522,"Subscriber",1965,1
434,1401235519000,1401235953000,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,435,"W 21 St & 6 Ave",40.74173969,-73.99415556,21079,"Subscriber",1982,1
633,1401236213000,1401236846000,496,"E 16 St & 5 Ave",40.737261860000004,-73.99238967000001,509,"9 Ave & W 22 St",40.7454973,-74.00197139000001,18325,"Subscriber",1975,1
569,1401236352000,1401236921000,285,"Broadway & E 14 St",40.73454567,-73.99074142,301,"E 2 St & Avenue B",40.72217444,-73.98368779,19217,"Subscriber",1987,2
932,1401237065000,1401237997000,507,"E 25 St & 2 Ave",40.73912601,-73.97973776,223,"W 13 St & 7 Ave",40.73781509,-73.99994661,16701,"Subscriber",1987,1
225,1401237211000,1401237436000,347,"W Houston St & Hudson St",40.72873888,-74.00748842,346,"Bank St & Hudson St",40.73652889,-74.00618026000001,21356,"Subscriber",1980,1
909,1401237927000,1401238836000,3002,"South End Ave & Liberty St",40.711512,-74.015756,212,"W 16 St & The High Line",40.74334935,-74.00681753,14790,"Subscriber",1987,2
723,1401237939000,1401238662000,164,"E 47 St & 2 Ave",40.753230980000005,-73.97032517000001,461,"E 20 St & 2 Ave",40.73587678,-73.98205027,15777,"Subscriber",1987,2
185,1401238713000,1401238898000,128,"MacDougal St & Prince St",40.72710258,-74.00297088,369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,19600,"Subscriber",1990,1
585,1401238959000,1401239544000,233,"Joralemon St & Adams St",40.69246277,-73.98963911,343,"Clinton Ave & Flushing Ave",40.69794,-73.96986848,18236,"Subscriber",1985,1
630,1401239077000,1401239707000,490,"8 Ave & W 33 St",40.751551,-73.993934,499,"Broadway & W 60 St",40.76915505,-73.98191841,19451,"Subscriber",1970,1
727,1401239265000,1401239992000,316,"Fulton St & William St",40.709559580000004,-74.00653609,229,"Great Jones St",40.72743423,-73.99379025,19871,"Subscriber",1983,2
431,1401239348000,1401239779000,472,"E 32 St & Park Ave",40.7457121,-73.98194829,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,17334,"Subscriber",1967,1
584,1401240918000,1401241502000,375,"Mercer St & Bleecker St",40.72679454,-73.99695094,332,"Cherry St",40.71219906,-73.97948148,19677,"Subscriber",1982,1
1028,1401242084000,1401243112000,418,"Front St & Gold St",40.70224,-73.982578,344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,19671,"Subscriber",1980,1
3300,1401246993000,1401250293000,236,"St Marks Pl & 2 Ave",40.7284186,-73.98713956,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,17179,"Customer",,0
470,1401247381000,1401247851000,528,"2 Ave & E 31 St",40.74290902,-73.97706058,505,"6 Ave & W 33 St",40.74901271,-73.98848395,21392,"Subscriber",1982,2
1130,1401247599000,1401248729000,325,"E 19 St & 3 Ave",40.73624527,-73.98473765,408,"Market St & Cherry St",40.71076228,-73.99400398,18047,"Subscriber",1989,1
1178,1401247907000,1401249085000,387,"Centre St & Chambers St",40.71273266,-74.0046073,239,"Willoughby St & Fleet St",40.69196566,-73.9813018,15555,"Subscriber",1977,2
312,1401252001000,1401252313000,344,"Monroe St & Bedford Ave",40.6851443,-73.95380904,396,"Lefferts Pl & Franklin Ave",40.680342423,-73.9557689392,14739,"Subscriber",1981,1
3282,1401253326000,1401256608000,161,"LaGuardia Pl & W 3 St",40.72917025,-73.99810231000001,2012,"E 27 St & 1 Ave",40.739444999999996,-73.976806,19068,"Subscriber",1949,1
525,1401257775000,1401258300000,382,"University Pl & E 14 St",40.73492695,-73.99200509,445,"E 10 St & Avenue A",40.72740794,-73.98142006,16759,"Subscriber",1986,2
759,1401260220000,1401260979000,345,"W 13 St & 6 Ave",40.73649403,-73.99704374,488,"W 39 St & 9 Ave",40.75645824,-73.99372222,18158,"Subscriber",1980,1
423,1401282227000,1401282650000,379,"W 31 St & 7 Ave",40.749156,-73.9916,491,"E 24 St & Park Ave S",40.74096374,-73.98602213,17096,"Subscriber",1980,1
691,1401283756000,1401284447000,487,"E 20 St & FDR Drive",40.73314259,-73.97573881,334,"W 20 St & 7 Ave",40.74238787,-73.99726235,15741,"Subscriber",1959,1
617,1401287605000,1401288222000,490,"8 Ave & W 33 St",40.751551,-73.993934,519,"E 42 St & Vanderbilt Ave",40.752416,-73.97837000000001,18799,"Subscriber",1986,1
254,1401288922000,1401289176000,438,"St Marks Pl & 1 Ave",40.727791260000004,-73.98564945,357,"E 11 St & Broadway",40.73261787,-73.99158043,18629,"Subscriber",1982,1
1412,1401289618000,1401291030000,545,"E 23 St & 1 Ave",40.736502,-73.97809472,260,"Broad St & Bridge St",40.70365182,-74.01167797000001,21191,"Subscriber",1963,1
1014,1401290603000,1401291617000,537,"Lexington Ave & E 24 St",40.74025878,-73.98409214,329,"Greenwich St & N Moore St",40.72043411,-74.01020609,15923,"Subscriber",1963,1
539,1401290653000,1401291192000,490,"8 Ave & W 33 St",40.751551,-73.993934,447,"8 Ave & W 52 St",40.76370739,-73.98516149999999,15451,"Subscriber",1967,1
389,1401291077000,1401291466000,150,"E 2 St & Avenue C",40.7208736,-73.98085795,250,"Lafayette St & Jersey St",40.72456089,-73.99565293,21432,"Subscriber",1991,1
246,1401291983000,1401292229000,500,"Broadway & W 51 St",40.76228826,-73.98336183,520,"W 52 St & 5 Ave",40.75992262,-73.97648516,15720,"Subscriber",1977,1
1117,1401292022000,1401293139000,514,"12 Ave & W 40 St",40.76087502,-74.00277668,464,"E 56 St & 3 Ave",40.759345010000004,-73.96759673,16070,"Subscriber",1963,1
1301,1401292890000,1401294191000,433,"E 13 St & Avenue A",40.72955361,-73.98057249,232,"Cadman Plaza E & Tillary St",40.69597683,-73.99014892,15775,"Subscriber",1984,1
1438,1401295319000,1401296757000,545,"E 23 St & 1 Ave",40.736502,-73.97809472,445,"E 10 St & Avenue A",40.72740794,-73.98142006,19039,"Subscriber",1984,1
740,1401295827000,1401296567000,539,"Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,311,"Norfolk St & Broome St",40.7172274,-73.98802084,17535,"Subscriber",1979,1
662,1401296364000,1401297026000,392,"Jay St & Tech Pl",40.695065,-73.987167,387,"Centre St & Chambers St",40.71273266,-74.0046073,19362,"Subscriber",1987,1
958,1401298047000,1401299005000,432,"E 7 St & Avenue A",40.72621788,-73.98379855,167,"E 39 St & 3 Ave",40.7489006,-73.97604882,17679,"Subscriber",1981,2
342,1401301866000,1401302208000,153,"E 40 St & 5 Ave",40.752062307,-73.9816324043,523,"W 38 St & 8 Ave",40.75466591,-73.99138152,18233,"Subscriber",1989,1
1091,1401305549000,1401306640000,411,"E 6 St & Avenue D",40.72228087,-73.97668709,501,"FDR Drive & E 35 St",40.744219,-73.97121214,16728,"Subscriber",1990,2
295,1401306658000,1401306953000,495,"W 47 St & 10 Ave",40.762698820000004,-73.99301222,500,"Broadway & W 51 St",40.76228826,-73.98336183,21409,"Subscriber",1978,1
1333,1401310097000,1401311430000,497,"E 17 St & Broadway",40.737049840000005,-73.99009296,499,"Broadway & W 60 St",40.76915505,-73.98191841,16122,"Customer",,0
524,1401311101000,1401311625000,328,"Watts St & Greenwich St",40.724055490000005,-74.00965965,152,"Warren St & Church St",40.71473993,-74.00910627,21636,"Subscriber",1981,2
536,1401311186000,1401311722000,82,"St James Pl & Pearl St",40.71117416,-74.00016545,151,"Cleveland Pl & Spring St",40.7218158,-73.99720307,15690,"Subscriber",1969,1
