Code,Name,dispCode,updatedCode
U+1F647 U+1F3FD U+200D U+2640 U+FE0F,woman bowing: medium skin tone,U0001F647 U0001F3FD U000200D U0002640 U000FE0F,U0001F647 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F647 U+1F3FE U+200D U+2640 U+FE0F,woman bowing: medium-dark skin tone,U0001F647 U0001F3FE U000200D U0002640 U000FE0F,U0001F647 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F647 U+1F3FF U+200D U+2640 U+FE0F,woman bowing: dark skin tone,U0001F647 U0001F3FF U000200D U0002640 U000FE0F,U0001F647 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F926,person facepalming,U0001F926,U0001F926
U+1F926 U+1F3FB,person facepalming: light skin tone,U0001F926 U0001F3FB,U0001F926 U0001F3FB
U+1F926 U+1F3FC,person facepalming: medium-light skin tone,U0001F926 U0001F3FC,U0001F926 U0001F3FC
U+1F926 U+1F3FD,person facepalming: medium skin tone,U0001F926 U0001F3FD,U0001F926 U0001F3FD
U+1F926 U+1F3FE,person facepalming: medium-dark skin tone,U0001F926 U0001F3FE,U0001F926 U0001F3FE
U+1F926 U+1F3FF,person facepalming: dark skin tone,U0001F926 U0001F3FF,U0001F926 U0001F3FF
U+1F926 U+200D U+2642 U+FE0F,man facepalming,U0001F926 U000200D U0002642 U000FE0F,U0001F926 U0000200D U00002642 U0000FE0F
U+1F926 U+1F3FB U+200D U+2642 U+FE0F,man facepalming: light skin tone,U0001F926 U0001F3FB U000200D U0002642 U000FE0F,U0001F926 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F926 U+1F3FC U+200D U+2642 U+FE0F,man facepalming: medium-light skin tone,U0001F926 U0001F3FC U000200D U0002642 U000FE0F,U0001F926 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F926 U+1F3FD U+200D U+2642 U+FE0F,man facepalming: medium skin tone,U0001F926 U0001F3FD U000200D U0002642 U000FE0F,U0001F926 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F926 U+1F3FE U+200D U+2642 U+FE0F,man facepalming: medium-dark skin tone,U0001F926 U0001F3FE U000200D U0002642 U000FE0F,U0001F926 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F926 U+1F3FF U+200D U+2642 U+FE0F,man facepalming: dark skin tone,U0001F926 U0001F3FF U000200D U0002642 U000FE0F,U0001F926 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F926 U+200D U+2640 U+FE0F,woman facepalming,U0001F926 U000200D U0002640 U000FE0F,U0001F926 U0000200D U00002640 U0000FE0F
U+1F926 U+1F3FB U+200D U+2640 U+FE0F,woman facepalming: light skin tone,U0001F926 U0001F3FB U000200D U0002640 U000FE0F,U0001F926 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F926 U+1F3FC U+200D U+2640 U+FE0F,woman facepalming: medium-light skin tone,U0001F926 U0001F3FC U000200D U0002640 U000FE0F,U0001F926 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F926 U+1F3FD U+200D U+2640 U+FE0F,woman facepalming: medium skin tone,U0001F926 U0001F3FD U000200D U0002640 U000FE0F,U0001F926 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F926 U+1F3FE U+200D U+2640 U+FE0F,woman facepalming: medium-dark skin tone,U0001F926 U0001F3FE U000200D U0002640 U000FE0F,U0001F926 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F926 U+1F3FF U+200D U+2640 U+FE0F,woman facepalming: dark skin tone,U0001F926 U0001F3FF U000200D U0002640 U000FE0F,U0001F926 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F937,person shrugging,U0001F937,U0001F937
U+1F937 U+1F3FB,person shrugging: light skin tone,U0001F937 U0001F3FB,U0001F937 U0001F3FB
U+1F937 U+1F3FC,person shrugging: medium-light skin tone,U0001F937 U0001F3FC,U0001F937 U0001F3FC
U+1F937 U+1F3FD,person shrugging: medium skin tone,U0001F937 U0001F3FD,U0001F937 U0001F3FD
U+1F937 U+1F3FE,person shrugging: medium-dark skin tone,U0001F937 U0001F3FE,U0001F937 U0001F3FE
U+1F937 U+1F3FF,person shrugging: dark skin tone,U0001F937 U0001F3FF,U0001F937 U0001F3FF
U+1F937 U+200D U+2642 U+FE0F,man shrugging,U0001F937 U000200D U0002642 U000FE0F,U0001F937 U0000200D U00002642 U0000FE0F
U+1F937 U+1F3FB U+200D U+2642 U+FE0F,man shrugging: light skin tone,U0001F937 U0001F3FB U000200D U0002642 U000FE0F,U0001F937 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F937 U+1F3FC U+200D U+2642 U+FE0F,man shrugging: medium-light skin tone,U0001F937 U0001F3FC U000200D U0002642 U000FE0F,U0001F937 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F937 U+1F3FD U+200D U+2642 U+FE0F,man shrugging: medium skin tone,U0001F937 U0001F3FD U000200D U0002642 U000FE0F,U0001F937 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F937 U+1F3FE U+200D U+2642 U+FE0F,man shrugging: medium-dark skin tone,U0001F937 U0001F3FE U000200D U0002642 U000FE0F,U0001F937 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F937 U+1F3FF U+200D U+2642 U+FE0F,man shrugging: dark skin tone,U0001F937 U0001F3FF U000200D U0002642 U000FE0F,U0001F937 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F937 U+200D U+2640 U+FE0F,woman shrugging,U0001F937 U000200D U0002640 U000FE0F,U0001F937 U0000200D U00002640 U0000FE0F
U+1F937 U+1F3FB U+200D U+2640 U+FE0F,woman shrugging: light skin tone,U0001F937 U0001F3FB U000200D U0002640 U000FE0F,U0001F937 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F937 U+1F3FC U+200D U+2640 U+FE0F,woman shrugging: medium-light skin tone,U0001F937 U0001F3FC U000200D U0002640 U000FE0F,U0001F937 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F937 U+1F3FD U+200D U+2640 U+FE0F,woman shrugging: medium skin tone,U0001F937 U0001F3FD U000200D U0002640 U000FE0F,U0001F937 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F937 U+1F3FE U+200D U+2640 U+FE0F,woman shrugging: medium-dark skin tone,U0001F937 U0001F3FE U000200D U0002640 U000FE0F,U0001F937 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F937 U+1F3FF U+200D U+2640 U+FE0F,woman shrugging: dark skin tone,U0001F937 U0001F3FF U000200D U0002640 U000FE0F,U0001F937 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F486,person getting massage,U0001F486,U0001F486
U+1F486 U+1F3FB,person getting massage: light skin tone,U0001F486 U0001F3FB,U0001F486 U0001F3FB
U+1F486 U+1F3FC,person getting massage: medium-light skin tone,U0001F486 U0001F3FC,U0001F486 U0001F3FC
U+1F486 U+1F3FD,person getting massage: medium skin tone,U0001F486 U0001F3FD,U0001F486 U0001F3FD
U+1F486 U+1F3FE,person getting massage: medium-dark skin tone,U0001F486 U0001F3FE,U0001F486 U0001F3FE
U+1F486 U+1F3FF,person getting massage: dark skin tone,U0001F486 U0001F3FF,U0001F486 U0001F3FF
U+1F486 U+200D U+2642 U+FE0F,man getting massage,U0001F486 U000200D U0002642 U000FE0F,U0001F486 U0000200D U00002642 U0000FE0F
U+1F486 U+1F3FB U+200D U+2642 U+FE0F,man getting massage: light skin tone,U0001F486 U0001F3FB U000200D U0002642 U000FE0F,U0001F486 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F486 U+1F3FC U+200D U+2642 U+FE0F,man getting massage: medium-light skin tone,U0001F486 U0001F3FC U000200D U0002642 U000FE0F,U0001F486 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F486 U+1F3FD U+200D U+2642 U+FE0F,man getting massage: medium skin tone,U0001F486 U0001F3FD U000200D U0002642 U000FE0F,U0001F486 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F486 U+1F3FE U+200D U+2642 U+FE0F,man getting massage: medium-dark skin tone,U0001F486 U0001F3FE U000200D U0002642 U000FE0F,U0001F486 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F486 U+1F3FF U+200D U+2642 U+FE0F,man getting massage: dark skin tone,U0001F486 U0001F3FF U000200D U0002642 U000FE0F,U0001F486 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F486 U+200D U+2640 U+FE0F,woman getting massage,U0001F486 U000200D U0002640 U000FE0F,U0001F486 U0000200D U00002640 U0000FE0F
U+1F486 U+1F3FB U+200D U+2640 U+FE0F,woman getting massage: light skin tone,U0001F486 U0001F3FB U000200D U0002640 U000FE0F,U0001F486 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F486 U+1F3FC U+200D U+2640 U+FE0F,woman getting massage: medium-light skin tone,U0001F486 U0001F3FC U000200D U0002640 U000FE0F,U0001F486 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F486 U+1F3FD U+200D U+2640 U+FE0F,woman getting massage: medium skin tone,U0001F486 U0001F3FD U000200D U0002640 U000FE0F,U0001F486 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F486 U+1F3FE U+200D U+2640 U+FE0F,woman getting massage: medium-dark skin tone,U0001F486 U0001F3FE U000200D U0002640 U000FE0F,U0001F486 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F486 U+1F3FF U+200D U+2640 U+FE0F,woman getting massage: dark skin tone,U0001F486 U0001F3FF U000200D U0002640 U000FE0F,U0001F486 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F487,person getting haircut,U0001F487,U0001F487
U+1F487 U+1F3FB,person getting haircut: light skin tone,U0001F487 U0001F3FB,U0001F487 U0001F3FB
U+1F487 U+1F3FC,person getting haircut: medium-light skin tone,U0001F487 U0001F3FC,U0001F487 U0001F3FC
U+1F487 U+1F3FD,person getting haircut: medium skin tone,U0001F487 U0001F3FD,U0001F487 U0001F3FD
U+1F487 U+1F3FE,person getting haircut: medium-dark skin tone,U0001F487 U0001F3FE,U0001F487 U0001F3FE
U+1F487 U+1F3FF,person getting haircut: dark skin tone,U0001F487 U0001F3FF,U0001F487 U0001F3FF
U+1F487 U+200D U+2642 U+FE0F,man getting haircut,U0001F487 U000200D U0002642 U000FE0F,U0001F487 U0000200D U00002642 U0000FE0F
U+1F487 U+1F3FB U+200D U+2642 U+FE0F,man getting haircut: light skin tone,U0001F487 U0001F3FB U000200D U0002642 U000FE0F,U0001F487 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F487 U+1F3FC U+200D U+2642 U+FE0F,man getting haircut: medium-light skin tone,U0001F487 U0001F3FC U000200D U0002642 U000FE0F,U0001F487 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F487 U+1F3FD U+200D U+2642 U+FE0F,man getting haircut: medium skin tone,U0001F487 U0001F3FD U000200D U0002642 U000FE0F,U0001F487 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F487 U+1F3FE U+200D U+2642 U+FE0F,man getting haircut: medium-dark skin tone,U0001F487 U0001F3FE U000200D U0002642 U000FE0F,U0001F487 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F487 U+1F3FF U+200D U+2642 U+FE0F,man getting haircut: dark skin tone,U0001F487 U0001F3FF U000200D U0002642 U000FE0F,U0001F487 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F487 U+200D U+2640 U+FE0F,woman getting haircut,U0001F487 U000200D U0002640 U000FE0F,U0001F487 U0000200D U00002640 U0000FE0F
U+1F487 U+1F3FB U+200D U+2640 U+FE0F,woman getting haircut: light skin tone,U0001F487 U0001F3FB U000200D U0002640 U000FE0F,U0001F487 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F487 U+1F3FC U+200D U+2640 U+FE0F,woman getting haircut: medium-light skin tone,U0001F487 U0001F3FC U000200D U0002640 U000FE0F,U0001F487 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F487 U+1F3FD U+200D U+2640 U+FE0F,woman getting haircut: medium skin tone,U0001F487 U0001F3FD U000200D U0002640 U000FE0F,U0001F487 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F487 U+1F3FE U+200D U+2640 U+FE0F,woman getting haircut: medium-dark skin tone,U0001F487 U0001F3FE U000200D U0002640 U000FE0F,U0001F487 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F487 U+1F3FF U+200D U+2640 U+FE0F,woman getting haircut: dark skin tone,U0001F487 U0001F3FF U000200D U0002640 U000FE0F,U0001F487 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F6B6,person walking,U0001F6B6,U0001F6B6
U+1F6B6 U+1F3FB,person walking: light skin tone,U0001F6B6 U0001F3FB,U0001F6B6 U0001F3FB
U+1F6B6 U+1F3FC,person walking: medium-light skin tone,U0001F6B6 U0001F3FC,U0001F6B6 U0001F3FC
U+1F6B6 U+1F3FD,person walking: medium skin tone,U0001F6B6 U0001F3FD,U0001F6B6 U0001F3FD
U+1F6B6 U+1F3FE,person walking: medium-dark skin tone,U0001F6B6 U0001F3FE,U0001F6B6 U0001F3FE
U+1F6B6 U+1F3FF,person walking: dark skin tone,U0001F6B6 U0001F3FF,U0001F6B6 U0001F3FF
U+1F6B6 U+200D U+2642 U+FE0F,man walking,U0001F6B6 U000200D U0002642 U000FE0F,U0001F6B6 U0000200D U00002642 U0000FE0F
U+1F6B6 U+1F3FB U+200D U+2642 U+FE0F,man walking: light skin tone,U0001F6B6 U0001F3FB U000200D U0002642 U000FE0F,U0001F6B6 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F6B6 U+1F3FC U+200D U+2642 U+FE0F,man walking: medium-light skin tone,U0001F6B6 U0001F3FC U000200D U0002642 U000FE0F,U0001F6B6 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F6B6 U+1F3FD U+200D U+2642 U+FE0F,man walking: medium skin tone,U0001F6B6 U0001F3FD U000200D U0002642 U000FE0F,U0001F6B6 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F6B6 U+1F3FE U+200D U+2642 U+FE0F,man walking: medium-dark skin tone,U0001F6B6 U0001F3FE U000200D U0002642 U000FE0F,U0001F6B6 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F6B6 U+1F3FF U+200D U+2642 U+FE0F,man walking: dark skin tone,U0001F6B6 U0001F3FF U000200D U0002642 U000FE0F,U0001F6B6 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F6B6 U+200D U+2640 U+FE0F,woman walking,U0001F6B6 U000200D U0002640 U000FE0F,U0001F6B6 U0000200D U00002640 U0000FE0F
U+1F6B6 U+1F3FB U+200D U+2640 U+FE0F,woman walking: light skin tone,U0001F6B6 U0001F3FB U000200D U0002640 U000FE0F,U0001F6B6 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F6B6 U+1F3FC U+200D U+2640 U+FE0F,woman walking: medium-light skin tone,U0001F6B6 U0001F3FC U000200D U0002640 U000FE0F,U0001F6B6 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F6B6 U+1F3FD U+200D U+2640 U+FE0F,woman walking: medium skin tone,U0001F6B6 U0001F3FD U000200D U0002640 U000FE0F,U0001F6B6 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F6B6 U+1F3FE U+200D U+2640 U+FE0F,woman walking: medium-dark skin tone,U0001F6B6 U0001F3FE U000200D U0002640 U000FE0F,U0001F6B6 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F6B6 U+1F3FF U+200D U+2640 U+FE0F,woman walking: dark skin tone,U0001F6B6 U0001F3FF U000200D U0002640 U000FE0F,U0001F6B6 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F3C3,person running,U0001F3C3,U0001F3C3
U+1F3C3 U+1F3FB,person running: light skin tone,U0001F3C3 U0001F3FB,U0001F3C3 U0001F3FB
U+1F3C3 U+1F3FC,person running: medium-light skin tone,U0001F3C3 U0001F3FC,U0001F3C3 U0001F3FC
U+1F3C3 U+1F3FD,person running: medium skin tone,U0001F3C3 U0001F3FD,U0001F3C3 U0001F3FD
U+1F3C3 U+1F3FE,person running: medium-dark skin tone,U0001F3C3 U0001F3FE,U0001F3C3 U0001F3FE
U+1F3C3 U+1F3FF,person running: dark skin tone,U0001F3C3 U0001F3FF,U0001F3C3 U0001F3FF
U+1F3C3 U+200D U+2642 U+FE0F,man running,U0001F3C3 U000200D U0002642 U000FE0F,U0001F3C3 U0000200D U00002642 U0000FE0F
U+1F3C3 U+1F3FB U+200D U+2642 U+FE0F,man running: light skin tone,U0001F3C3 U0001F3FB U000200D U0002642 U000FE0F,U0001F3C3 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F3C3 U+1F3FC U+200D U+2642 U+FE0F,man running: medium-light skin tone,U0001F3C3 U0001F3FC U000200D U0002642 U000FE0F,U0001F3C3 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F3C3 U+1F3FD U+200D U+2642 U+FE0F,man running: medium skin tone,U0001F3C3 U0001F3FD U000200D U0002642 U000FE0F,U0001F3C3 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F3C3 U+1F3FE U+200D U+2642 U+FE0F,man running: medium-dark skin tone,U0001F3C3 U0001F3FE U000200D U0002642 U000FE0F,U0001F3C3 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F3C3 U+1F3FF U+200D U+2642 U+FE0F,man running: dark skin tone,U0001F3C3 U0001F3FF U000200D U0002642 U000FE0F,U0001F3C3 U0001F3FF U0000200D U00002642 U0000FE0F
U+1F3C3 U+200D U+2640 U+FE0F,woman running,U0001F3C3 U000200D U0002640 U000FE0F,U0001F3C3 U0000200D U00002640 U0000FE0F
U+1F3C3 U+1F3FB U+200D U+2640 U+FE0F,woman running: light skin tone,U0001F3C3 U0001F3FB U000200D U0002640 U000FE0F,U0001F3C3 U0001F3FB U0000200D U00002640 U0000FE0F
U+1F3C3 U+1F3FC U+200D U+2640 U+FE0F,woman running: medium-light skin tone,U0001F3C3 U0001F3FC U000200D U0002640 U000FE0F,U0001F3C3 U0001F3FC U0000200D U00002640 U0000FE0F
U+1F3C3 U+1F3FD U+200D U+2640 U+FE0F,woman running: medium skin tone,U0001F3C3 U0001F3FD U000200D U0002640 U000FE0F,U0001F3C3 U0001F3FD U0000200D U00002640 U0000FE0F
U+1F3C3 U+1F3FE U+200D U+2640 U+FE0F,woman running: medium-dark skin tone,U0001F3C3 U0001F3FE U000200D U0002640 U000FE0F,U0001F3C3 U0001F3FE U0000200D U00002640 U0000FE0F
U+1F3C3 U+1F3FF U+200D U+2640 U+FE0F,woman running: dark skin tone,U0001F3C3 U0001F3FF U000200D U0002640 U000FE0F,U0001F3C3 U0001F3FF U0000200D U00002640 U0000FE0F
U+1F483,woman dancing,U0001F483,U0001F483
U+1F483 U+1F3FB,woman dancing: light skin tone,U0001F483 U0001F3FB,U0001F483 U0001F3FB
U+1F483 U+1F3FC,woman dancing: medium-light skin tone,U0001F483 U0001F3FC,U0001F483 U0001F3FC
U+1F483 U+1F3FD,woman dancing: medium skin tone,U0001F483 U0001F3FD,U0001F483 U0001F3FD
U+1F483 U+1F3FE,woman dancing: medium-dark skin tone,U0001F483 U0001F3FE,U0001F483 U0001F3FE
U+1F483 U+1F3FF,woman dancing: dark skin tone,U0001F483 U0001F3FF,U0001F483 U0001F3FF
U+1F57A,man dancing,U0001F57A,U0001F57A
U+1F57A U+1F3FB,man dancing: light skin tone,U0001F57A U0001F3FB,U0001F57A U0001F3FB
U+1F57A U+1F3FC,man dancing: medium-light skin tone,U0001F57A U0001F3FC,U0001F57A U0001F3FC
U+1F57A U+1F3FD,man dancing: medium skin tone,U0001F57A U0001F3FD,U0001F57A U0001F3FD
U+1F57A U+1F3FE,man dancing: medium-dark skin tone,U0001F57A U0001F3FE,U0001F57A U0001F3FE
U+1F57A U+1F3FF,man dancing: dark skin tone,U0001F57A U0001F3FF,U0001F57A U0001F3FF
U+1F46F,people with bunny ears partying,U0001F46F,U0001F46F
U+1F46F U+200D U+2642 U+FE0F,men with bunny ears partying,U0001F46F U000200D U0002642 U000FE0F,U0001F46F U0000200D U00002642 U0000FE0F
U+1F46F U+200D U+2640 U+FE0F,women with bunny ears partying,U0001F46F U000200D U0002640 U000FE0F,U0001F46F U0000200D U00002640 U0000FE0F
U+1F574,man in business suit levitating,U0001F574,U0001F574
U+1F574 U+1F3FB,man in business suit levitating: light skin tone,U0001F574 U0001F3FB,U0001F574 U0001F3FB
U+1F574 U+1F3FC,man in business suit levitating: medium-light skin tone,U0001F574 U0001F3FC,U0001F574 U0001F3FC
U+1F574 U+1F3FD,man in business suit levitating: medium skin tone,U0001F574 U0001F3FD,U0001F574 U0001F3FD
U+1F574 U+1F3FE,man in business suit levitating: medium-dark skin tone,U0001F574 U0001F3FE,U0001F574 U0001F3FE
U+1F574 U+1F3FF,man in business suit levitating: dark skin tone,U0001F574 U0001F3FF,U0001F574 U0001F3FF
U+1F5E3,speaking head,U0001F5E3,U0001F5E3
U+1F464,bust in silhouette,U0001F464,U0001F464
U+1F465,busts in silhouette,U0001F465,U0001F465
U+1F93A,person fencing,U0001F93A,U0001F93A
U+1F3C7,horse racing,U0001F3C7,U0001F3C7
U+1F3C7 U+1F3FB,horse racing: light skin tone,U0001F3C7 U0001F3FB,U0001F3C7 U0001F3FB
U+1F3C7 U+1F3FC,horse racing: medium-light skin tone,U0001F3C7 U0001F3FC,U0001F3C7 U0001F3FC
U+1F3C7 U+1F3FD,horse racing: medium skin tone,U0001F3C7 U0001F3FD,U0001F3C7 U0001F3FD
U+1F3C7 U+1F3FE,horse racing: medium-dark skin tone,U0001F3C7 U0001F3FE,U0001F3C7 U0001F3FE
U+1F3C7 U+1F3FF,horse racing: dark skin tone,U0001F3C7 U0001F3FF,U0001F3C7 U0001F3FF
U+26F7,skier,U00026F7,U000026F7
U+1F3C2,snowboarder,U0001F3C2,U0001F3C2
U+1F3C2 U+1F3FB,snowboarder: light skin tone,U0001F3C2 U0001F3FB,U0001F3C2 U0001F3FB
U+1F3C2 U+1F3FC,snowboarder: medium-light skin tone,U0001F3C2 U0001F3FC,U0001F3C2 U0001F3FC
U+1F3C2 U+1F3FD,snowboarder: medium skin tone,U0001F3C2 U0001F3FD,U0001F3C2 U0001F3FD
U+1F3C2 U+1F3FE,snowboarder: medium-dark skin tone,U0001F3C2 U0001F3FE,U0001F3C2 U0001F3FE
U+1F3C2 U+1F3FF,snowboarder: dark skin tone,U0001F3C2 U0001F3FF,U0001F3C2 U0001F3FF
U+1F3CC,person golfing,U0001F3CC,U0001F3CC
U+1F3CC U+1F3FB,person golfing: light skin tone,U0001F3CC U0001F3FB,U0001F3CC U0001F3FB
U+1F3CC U+1F3FC,person golfing: medium-light skin tone,U0001F3CC U0001F3FC,U0001F3CC U0001F3FC
U+1F3CC U+1F3FD,person golfing: medium skin tone,U0001F3CC U0001F3FD,U0001F3CC U0001F3FD
U+1F3CC U+1F3FE,person golfing: medium-dark skin tone,U0001F3CC U0001F3FE,U0001F3CC U0001F3FE
U+1F3CC U+1F3FF,person golfing: dark skin tone,U0001F3CC U0001F3FF,U0001F3CC U0001F3FF
U+1F3CC U+FE0F U+200D U+2642 U+FE0F,man golfing,U0001F3CC U000FE0F U000200D U0002642 U000FE0F,U0001F3CC U0000FE0F U0000200D U00002642 U0000FE0F
U+1F3CC U+1F3FB U+200D U+2642 U+FE0F,man golfing: light skin tone,U0001F3CC U0001F3FB U000200D U0002642 U000FE0F,U0001F3CC U0001F3FB U0000200D U00002642 U0000FE0F
U+1F3CC U+1F3FC U+200D U+2642 U+FE0F,man golfing: medium-light skin tone,U0001F3CC U0001F3FC U000200D U0002642 U000FE0F,U0001F3CC U0001F3FC U0000200D U00002642 U0000FE0F
U+1F3CC U+1F3FD U+200D U+2642 U+FE0F,man golfing: medium skin tone,U0001F3CC U0001F3FD U000200D U0002642 U000FE0F,U0001F3CC U0001F3FD U0000200D U00002642 U0000FE0F
U+1F3CC U+1F3FE U+200D U+2642 U+FE0F,man golfing: medium-dark skin tone,U0001F3CC U0001F3FE U000200D U0002642 U000FE0F,U0001F3CC U0001F3FE U0000200D U00002642 U0000FE0F
U+1F3CC U+1F3FF U+200D U+2642 U+FE0F,man golfing: dark skin tone,U0001F3CC U0001F3FF U000200D U0002642 U000FE0F,U0001F3CC U0001F3FF U0000200D U00002642 U0000FE0F
U+1F3CC U+FE0F U+200D U+2640 U+FE0F,woman golfing,U0001F3CC U000FE0F U000200D U0002640 U000FE0F,U0001F3CC U0000FE0F U0000200D U00002640 U0000FE0F
U+1F3CC U+1F3FB U+200D U+2640 U+FE0F,woman golfing: light skin tone,U0001F3CC U0001F3FB U000200D U0002640 U000FE0F,U0001F3CC U0001F3FB U0000200D U00002640 U0000FE0F
U+1F3CC U+1F3FC U+200D U+2640 U+FE0F,woman golfing: medium-light skin tone,U0001F3CC U0001F3FC U000200D U0002640 U000FE0F,U0001F3CC U0001F3FC U0000200D U00002640 U0000FE0F
U+1F3CC U+1F3FD U+200D U+2640 U+FE0F,woman golfing: medium skin tone,U0001F3CC U0001F3FD U000200D U0002640 U000FE0F,U0001F3CC U0001F3FD U0000200D U00002640 U0000FE0F
U+1F3CC U+1F3FE U+200D U+2640 U+FE0F,woman golfing: medium-dark skin tone,U0001F3CC U0001F3FE U000200D U0002640 U000FE0F,U0001F3CC U0001F3FE U0000200D U00002640 U0000FE0F
U+1F3CC U+1F3FF U+200D U+2640 U+FE0F,woman golfing: dark skin tone,U0001F3CC U0001F3FF U000200D U0002640 U000FE0F,U0001F3CC U0001F3FF U0000200D U00002640 U0000FE0F
U+1F3C4,person surfing,U0001F3C4,U0001F3C4
U+1F3C4 U+1F3FB,person surfing: light skin tone,U0001F3C4 U0001F3FB,U0001F3C4 U0001F3FB
U+1F3C4 U+1F3FC,person surfing: medium-light skin tone,U0001F3C4 U0001F3FC,U0001F3C4 U0001F3FC
U+1F3C4 U+1F3FD,person surfing: medium skin tone,U0001F3C4 U0001F3FD,U0001F3C4 U0001F3FD
U+1F3C4 U+1F3FE,person surfing: medium-dark skin tone,U0001F3C4 U0001F3FE,U0001F3C4 U0001F3FE
U+1F3C4 U+1F3FF,person surfing: dark skin tone,U0001F3C4 U0001F3FF,U0001F3C4 U0001F3FF
U+1F3C4 U+200D U+2642 U+FE0F,man surfing,U0001F3C4 U000200D U0002642 U000FE0F,U0001F3C4 U0000200D U00002642 U0000FE0F
U+1F3C4 U+1F3FB U+200D U+2642 U+FE0F,man surfing: light skin tone,U0001F3C4 U0001F3FB U000200D U0002642 U000FE0F,U0001F3C4 U0001F3FB U0000200D U00002642 U0000FE0F
U+1F3C4 U+1F3FC U+200D U+2642 U+FE0F,man surfing: medium-light skin tone,U0001F3C4 U0001F3FC U000200D U0002642 U000FE0F,U0001F3C4 U0001F3FC U0000200D U00002642 U0000FE0F
U+1F3C4 U+1F3FD U+200D U+2642 U+FE0F,man surfing: medium skin tone,U0001F3C4 U0001F3FD U000200D U0002642 U000FE0F,U0001F3C4 U0001F3FD U0000200D U00002642 U0000FE0F
U+1F3C4 U+1F3FE U+200D U+2642 U+FE0F,man surfing: medium-dark skin tone,U0001F3C4 U0001F3FE U000200D U0002642 U000FE0F,U0001F3C4 U0001F3FE U0000200D U00002642 U0000FE0F
U+1F3C4 U+1F3FF U+200D U+2642 U+FE0F,man surfing: dark skin tone,U0001F3C4 U0001F3FF U000200D U0002642 U000FE0F,U0001F3C4 U0001F3FF U0000200D U00002642 U0000FE0F
